"","customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status","date1","class"
"7200",120784,35,"M",3,"Graduate","Married","60-80K",36,"19671","Blue",4,1,4,924,"18747","0.82",13908,124,"0.676","0.047","open","2022-02-02",0
"7201",932399,30,"F",0,"High School","Single","below 40K",20,"2112","Blue",3,3,4,1109,"1003","0.693",4729,78,"0.733","0.525","open","2022-02-02",1
"7202",139053,37,"M",3,"Graduate","Divorced","40-60K",36,"5987","Blue",5,2,0,1405,"4582","0.952",4011,72,"0.674","0.235","open","2022-02-02",0
"7203",598580,39,"F",1,"Uneducated","Unknown","below 40K",31,"9511","Blue",1,3,1,2220,"7291","0.712",7041,95,"0.532","0.233","open","2022-02-02",1
"7204",555815,41,"M",4,"Graduate","Married","60-80K",26,"5633","Blue",5,2,2,1395,"4238","0.542",3695,75,"0.63","0.248","open","2022-02-02",0
"7205",740114,33,"F",1,"Graduate","Single","40-60K",18,"3043","Blue",2,2,3,2054,"989","0.735",4833,85,"0.667","0.675","open","2022-02-02",1
"7206",338632,51,"M",0,"High School","Unknown","80-120K",44,"22741","Blue",2,2,3,2176,"20565","0.689",8438,100,"0.887","0.096","open","2022-02-02",0
"7207",154121,60,"F",0,"High School","Married",NA,50,"3466","Blue",6,0,1,973,"2493","0.652",4073,69,"0.605","0.281","open","2022-02-02",1
"7208",413318,37,"M",1,"Graduate","Married","40-60K",17,"30150","Blue",3,1,4,0,"3350","1.316",2849,61,"0.694","0","open","2022-02-02",0
"7209",981397,43,"M",3,"Graduate","Single","40-60K",35,"6080","Blue",5,3,2,787,"5293","0.975",4866,56,"0.647","0.129","closed","2022-02-02",0
"7210",291267,42,"M",1,"Post-Graduate","Single","60-80K",36,"34516","Gold",1,1,2,2276,"32240","0.767",7485,90,"0.552","0.066","open","2022-02-02",0
"7211",607085,53,"F",2,"High School","Married","below 40K",36,"3918","Blue",6,3,2,2517,"1401","0.47",2115,42,"0.448","0.642","closed","2022-02-02",1
"7212",167216,41,"M",3,"Graduate","Single","80-120K",30,"3460","Blue",3,2,0,955,"2505","0.644",3642,69,"0.769","0.276","open","2022-02-02",0
"7213",989842,42,"M",3,"Graduate","Single","40-60K",36,"15069","Silver",3,2,3,1843,"13226","0.84",3464,67,"0.558","0.122","open","2022-02-02",0
"7214",849490,39,"F",2,"Doctorate","Married","Unknown",36,"8058","Blue",5,2,4,791,"7267","1.787",19194,42,"2","0.098","open","2022-02-02",1
"7215",822949,42,"F",3,"High School","Single","below 40K",31,"13441","Silver",5,2,3,2517,"10924","0.734",1894,49,"0.633","0.187","open","2022-02-02",1
"7216",605252,46,"M",4,"Graduate","Single","40-60K",41,"6741","Blue",5,3,2,1745,"4996","0.559",NA,46,"0.438","0.259","open","2022-02-02",0
"7217",724112,35,"F",4,"High School","Single","Unknown",24,"16915","Blue",5,2,4,1679,"15236","0.834",2795,55,"0.833","0.099","open","2022-02-02",1
"7218",535005,44,"F",3,"College","Divorced","40-60K",34,"4513","Blue",5,2,5,1950,"2563","0.83",3164,62,"0.59","0.432","open","2022-02-02",1
"7219",844949,56,"F",2,"Doctorate","Single","40-60K",38,"3609","Blue",5,1,4,1026,"2583","0.67",4318,81,"0.588","0.284","open","2022-02-02",1
"7220",177042,60,"M",0,"Graduate","Married","below 40K",36,"1976","Blue",6,2,2,1311,"665","0.995",1498,43,"0.536","0.663","open","2022-02-02",0
"7221",897266,53,NA,2,"College","Unknown","below 40K",37,"2081","Blue",2,3,2,1342,"739","1.06",4428,80,"0.778","0.645","open","2022-02-02",NA
"7222",257442,49,"F",2,"College","Married","below 40K",40,"2096","Blue",1,2,1,1276,"820","0.6",4926,82,"0.745","0.609","open","2022-02-02",1
"7223",460808,30,"F",0,"Graduate","Divorced","Unknown",13,"7772","Blue",5,1,2,1890,"5882","0.754",NA,75,"0.829","0.243","open","2022-02-02",1
"7224",740670,43,"F",4,"Graduate","Married","below 40K",25,"2772","Blue",5,3,2,1782,"990","0.718",4739,88,"0.796","0.643","open","2022-02-02",1
"7225",207734,49,"M",5,"College","Married","40-60K",45,"1438.3","Blue",2,2,3,0,"1438.3","0.734",815,21,"0.615","0","closed","2022-02-02",0
"7226",504088,48,"M",2,"Graduate","Single","80-120K",36,"11656","Blue",6,3,3,1677,"9979","1.524",1441,32,"0.882","0.144","open","2022-02-02",0
"7227",401485,45,"M",5,"High School","Unknown","60-80K",40,"1438.3","Blue",3,3,1,0,"1438.3","1.23",NA,31,"0.107","0","closed","2022-02-02",0
"7228",824695,50,"F",1,"Graduate","Married","below 40K",44,"2602","Blue",3,1,2,1612,"990","0.906",5532,85,"0.735","0.62","open","2022-02-02",1
"7229",976865,NA,"F",2,"High School","Married","below 40K",36,"3761","Blue",5,1,3,2121,"1640","0.694",4476,79,"0.927","0.564","open","2022-02-02",1
"7230",484501,55,"F",1,"Graduate","Married","below 40K",46,"4232","Blue",6,4,3,0,"4232","0.878",2312,37,"0.609","0","closed","2022-02-02",1
"7231",439417,36,"M",4,"Uneducated","Married",NA,25,"5846","Blue",4,3,3,1732,"4114","0.611",2056,41,"0.64","0.296","open","2022-02-02",0
"7232",253942,60,"M",0,"College","Unknown",NA,47,"3076","Blue",6,3,3,2257,"819","0.795",4522,75,"0.471","0.734","open","2022-02-02",0
"7233",917546,47,"F",4,"Post-Graduate","Unknown","Unknown",29,"8644","Blue",5,2,1,1391,"7253","0.896",29904,59,"0.686","0.161","open","2022-02-02",1
"7234",251701,48,"F",3,"Post-Graduate","Married","40-60K",37,"6725","Blue",4,1,2,493,"6232","0.72",13891,106,"3.03","0.073","open","2022-02-02",1
"7235",706809,40,"F",5,"Unknown","Single","Unknown",31,"4433","Blue",6,3,1,1488,"2945","0.669",3847,76,"0.9","0.336","open","2022-02-02",1
"7236",641300,52,"F",2,"College","Married","Unknown",45,"2737","Blue",5,1,2,1719,"1018","0.657",4725,63,"0.615","0.628","open","2022-02-02",1
"7237",307031,31,"F",0,"Uneducated","Single","below 40K",24,"3827","Blue",18,2,4,1397,"2430","0.88",2491,64,"1","0.365","open","2022-02-02",1
"7238",862491,41,"F",3,"Uneducated","Single","Unknown",29,"2429","Blue",6,3,3,1966,"463","1.046",4775,84,"0.787","0.809","open","2022-02-02",1
"7239",824776,NA,"M",2,"Graduate","Divorced","40-60K",40,"2259","Blue",3,3,2,954,"1305","0.695",1393,35,"0.842","0.422","open","2022-02-02",0
"7240",511779,48,"M",4,"Graduate","Married","80-120K",34,"34516","Blue",1,1,1,738,"33778","0.719",15143,121,"0.635","0.021","open","2022-02-02",0
"7241",829048,36,"F",2,"Graduate","Married","below 40K",30,"5723","Blue",1,3,2,0,"5723","0.85",12403,120,"0.69","0","open","2022-02-02",1
"7242",747693,42,"F",2,"Doctorate","Unknown","below 40K",36,"10074","Silver",6,1,2,1079,"8995","0.813",3338,65,"0.711","0.107","open","2022-02-02",1
"7243",910628,56,"M",3,"Uneducated","Married","120K and more",36,"34516","Blue",6,3,3,1047,"33469","0.61",1378,30,"0.429","0.03","open","2022-02-02",0
"7244",907870,43,"F",3,"High School","Married","below 40K",28,"2590","Blue",3,3,2,0,"2590","0.63",23737,66,"4.165","0","open","2022-02-02",1
"7245",862609,44,"F",3,"Uneducated","Single",NA,36,"1438.3","Blue",5,3,1,541,"897.3","0.821",4173,70,"1.188","0.376","open","2022-02-02",1
"7246",246629,47,"M",2,"Uneducated","Married","40-60K",39,"3471","Blue",2,2,2,0,"3471","0.871",14381,115,"0.742","0","open","2022-02-02",0
"7247",603941,49,"M",4,"Unknown","Married","80-120K",38,"9738","Blue",6,6,3,1835,"7903","0.763",4816,49,"0.885","0.188","open","2022-02-02",0
"7248",953505,43,"M",4,"Unknown","Married","120K and more",39,"14881","Blue",3,3,3,848,"14033","0.762",1408,23,"1.091","0.057","open","2022-02-02",0
"7249",544565,48,"F",4,"Unknown","Married","below 40K",36,"2740","Blue",4,3,3,2425,"315","0.816",17017,46,"0.394","0.885","closed","2022-02-02",1
"7250",252219,60,"F",0,"College","Single","below 40K",48,"1438.3","Blue",5,1,3,0,"1438.3","0.653",4104,83,"0.729","0","open","2022-02-02",1
"7251",510513,46,"M",4,"High School","Single","60-80K",36,"13407","Blue",4,5,0,1341,"12066","0.928",4869,84,"0.615","0.1","open","2022-02-02",0
"7252",952839,51,"F",1,"Doctorate","Single","below 40K",45,"1952","Blue",5,3,1,1411,"541","0.642",2452,44,"0.63","0.723","closed","2022-02-02",1
"7253",675276,33,"M",2,"College","Married","120K and more",20,"34516","Gold",2,1,4,0,"34516","1.004",9338,73,"0.622","0","closed","2022-02-02",0
"7254",543202,40,"M",2,"Uneducated","Married","80-120K",30,"20798","Blue",6,2,3,1059,"19739","1.049",8038,90,"0.837","0.051","closed","2022-02-02",0
"7255",859479,55,"M",3,"Graduate","Single","120K and more",42,"31636","Blue",3,3,2,2517,"29119","0.718",4231,68,"1.061","0.08","open","2022-02-02",0
"7256",495829,43,"F",1,"Unknown","Divorced","below 40K",36,"2637","Blue",4,2,3,1272,"1365","0.728",1569,39,"1.053","0.482","open","2022-02-02",1
"7257",527573,59,"F",2,"Uneducated","Divorced","below 40K",36,"1863","Blue",3,3,3,1853,"10","0.829",NA,40,"0.29","0.995","closed","2022-02-02",1
"7258",701273,38,"F",2,"Unknown","Married","Unknown",33,"3388","Blue",4,3,3,0,"3388","0.368",1959,52,"0.857","0","closed","2022-02-02",1
"7259",702049,49,"M",2,"Graduate","Divorced","60-80K",36,"4596","Blue",5,3,2,0,"4596","0.93",2872,62,"0.722","0","open","2022-02-02",0
"7260",540938,56,"F",4,"Uneducated","Single","Unknown",46,"8037","Blue",6,2,2,2276,"5761","0.406",3271,71,"0.543","0.283","open","2022-02-02",1
"7261",125487,34,"F",2,"Doctorate","Single","below 40K",13,"1438.3","Blue",5,1,2,0,"1438.3","0.946",2557,67,"0.763","0","open","2022-02-02",1
"7262",519997,47,"M",3,"High School","Single","40-60K",31,"4005","Blue",6,3,2,1985,"2020","1.356",2344,34,"0.7","0.496","open","2022-02-02",0
"7263",853012,51,NA,2,"Graduate","Single",NA,45,"1438.3","Blue",5,1,3,869,"569.3","0.791",4124,59,"0.967","0.604","open","2022-02-02",NA
"7264",188000,40,"F",4,"Uneducated","Divorced","below 40K",35,"4423","Blue",2,3,3,2517,"1906","0.84",8935,87,"0.933","0.569","closed","2022-02-02",1
"7265",801550,53,"F",2,"Uneducated","Single","40-60K",47,"1699","Blue",1,2,3,0,"1699","0.602",2520,49,"0.531","0","closed","2022-02-02",1
"7266",460003,26,"M",0,"College","Single","40-60K",36,"2657","Blue",5,2,3,1611,"1046","0.599",2349,41,"0.464","0.606","open","2022-02-02",0
"7267",493590,45,"F",3,"High School","Married","below 40K",36,"3544","Blue",4,3,3,1661,"1883","0.831",15149,111,"0.734","0.469","open","2022-02-02",1
"7268",451732,60,"F",2,"Unknown","Married","below 40K",36,"2343","Blue",6,3,2,2066,"277","0.72",4858,69,"0.917","0.882","open","2022-02-02",1
"7269",758936,59,"F",2,"High School","Single","Unknown",52,"3578","Blue",4,2,4,663,"2915","0.674",4065,79,"0.646","0.185","open","2022-02-02",1
"7270",488208,42,"M",4,"College","Single",NA,23,"3311","Blue",2,3,1,841,"2470","0.7",4559,80,"0.905","0.254","open","2022-02-02",0
"7271",196633,37,"M",2,"Graduate","Divorced","40-60K",17,"3176","Blue",6,3,3,0,"3176","0.652",16086,67,"0.457","0","open","2022-02-02",0
"7272",951783,42,"M",4,"Graduate","Married","60-80K",36,"3591","Blue",4,2,3,1749,"1842","0.733",5079,80,"0.905","0.487","open","2022-02-02",0
"7273",335520,52,"F",3,"Uneducated","Single","below 40K",44,"2300","Blue",3,3,2,1598,"702","0.813",4287,84,"0.714","0.695","open","2022-02-02",1
"7274",301606,47,NA,4,"College","Married","80-120K",33,"8854","Blue",3,1,3,2382,"6472","0.67",4768,81,"0.929","0.269","open","2022-02-02",NA
"7275",927229,33,"M",3,"Graduate","Married","80-120K",36,"2711","Blue",5,3,4,2073,"638","0.711",1567,42,"0.75","0.765","open","2022-02-02",0
"7276",714391,34,"M",2,"Graduate","Married",NA,36,"2763","Blue",5,1,3,1913,"850","0.598",4136,69,"0.568","0.692","open","2022-02-02",0
"7277",151056,47,"F",2,"Unknown","Unknown","below 40K",36,"1738","Blue",4,2,2,0,"1738","1.124",2572,62,"0.938","0","open","2022-02-02",1
"7278",135244,37,"M",3,"Uneducated","Single","80-120K",30,"11277","Blue",5,2,2,1747,"9530","0.503",2033,56,"0.867","0.155","open","2022-02-02",0
"7279",837663,50,"M",4,"Unknown","Married","40-60K",35,"12914","Blue",6,1,5,1227,"11687","0.392",2082,54,"0.459","0.095","closed","2022-02-02",0
"7280",236929,38,NA,5,"College","Single","60-80K",25,"5597","Blue",4,3,0,1118,"4479","0.753",4599,89,"0.648","0.2","open","2022-02-02",NA
"7281",999232,53,"M",1,"High School","Unknown","120K and more",34,"8507","Blue",2,1,2,1484,"7023","0.709",14949,114,"0.727","0.174","open","2022-02-02",0
"7282",115786,65,"F",0,"Graduate","Married","below 40K",49,"3297","Blue",4,2,2,2297,"1000","0.744",1894,56,"0.556","0.697","open","2022-02-02",1
"7283",299677,56,"F",1,"Graduate","Married","below 40K",38,"2578","Blue",4,3,3,2462,"116","1.707",1378,29,"0.812","0.955","open","2022-02-02",1
"7284",484609,57,"F",2,"Doctorate","Single","below 40K",44,"9149","Blue",2,2,3,1254,"7895","0.762",14401,100,"0.754","0.137","open","2022-02-02",1
"7285",985008,42,"F",0,"College","Single","40-60K",30,"1438.3","Blue",5,2,3,1223,"215.3","0.491",2181,43,"0.593","0.85","closed","2022-02-02",1
"7286",914323,47,"F",4,"Uneducated","Single","below 40K",36,"2577","Blue",4,2,3,1450,"1127","0.747",4576,83,"0.766","0.563","open","2022-02-02",1
"7287",185653,39,NA,2,"Graduate","Married","80-120K",21,"3281","Blue",5,3,3,1272,"2009","0.799",2006,34,"0.545","0.388","open","2022-02-02",NA
"7288",586732,47,"M",4,"Unknown","Unknown",NA,37,"5726","Blue",6,3,3,834,"4892","0.569",2311,58,"0.487","0.146","open","2022-02-02",0
"7289",898635,43,NA,2,"High School","Married","120K and more",36,"34516","Blue",6,2,4,1477,"33039","0.324",1868,40,"0.212","0.043","closed","2022-02-02",NA
"7290",629160,59,NA,0,"High School","Married","80-120K",47,"3278","Blue",5,1,2,1306,"1972","0.399",1374,32,"0.391","0.398","open","2022-02-02",NA
"7291",376028,44,NA,4,"Unknown","Married","below 40K",36,"2107","Blue",4,1,4,0,"2107","0.975",4007,82,"0.952","0","open","2022-02-02",NA
"7292",206513,43,"F",4,"Uneducated","Married","below 40K",36,"9684","Blue",2,1,1,2475,"7209","0.697",NA,31,"2.1","0.256","open","2022-02-02",1
"7293",753725,41,"M",3,"Graduate","Divorced","60-80K",27,"5784","Blue",5,2,2,0,"5784","0.851",4173,80,"0.86","0","open","2022-02-02",0
"7294",971246,57,"F",2,"Graduate","Married","40-60K",49,"3377","Blue",30,1,2,1720,"1657","0.491",1621,32,"0.391","0.509","open","2022-02-02",1
"7295",909159,48,"M",4,"College","Married","80-120K",32,"25190","Blue",5,2,3,0,"25190","0.467",1533,41,"0.323","0","closed","2022-02-02",0
"7296",854507,43,"M",2,"High School","Divorced","80-120K",33,"3083","Blue",4,3,2,1898,"1185","1.042",1448,30,"2","0.616","open","2022-02-02",0
"7297",792443,55,NA,4,"Graduate","Married","120K and more",36,"24336","Blue",4,2,2,856,"23480","0.459",1425,33,"0.65","0.035","open","2022-02-02",NA
"7298",475041,39,"F",3,"Post-Graduate","Married","40-60K",28,"3249","Blue",4,2,2,2217,"1032","1.06",1988,36,"0.895","0.682","open","2022-02-02",1
"7299",802790,NA,"M",3,"Graduate","Single",NA,30,"29338","Blue",12,2,2,159,"29179","1.017",4983,40,"0.379","0.005","closed","2022-02-02",0
"7300",481091,49,"F",3,"Unknown","Married","below 40K",36,"1438.3","Blue",3,2,3,0,"1438.3","1.044",4553,78,"1.167","0","open","2022-02-02",1
"7301",286614,38,"M",2,"Post-Graduate","Single","60-80K",36,"34516","Silver",3,3,4,1954,"32562","0.436",1872,52,"2.43","0.057","open","2022-02-02",0
"7302",455623,49,NA,3,"Graduate","Married","80-120K",40,"3660","Blue",4,1,3,766,"2894","0.535",14515,122,"0.848","0.209","open","2022-02-02",NA
"7303",491788,45,"F",4,"High School","Single","Unknown",26,"4549","Blue",6,2,2,1631,"2918","0.779",2240,34,"0.478","0.359","closed","2022-02-02",1
"7304",322625,NA,"F",1,"Unknown","Single","Unknown",45,"6519","Blue",2,2,3,2178,"4341","0.739",4505,71,"0.732","0.334","open","2022-02-02",1
"7305",184700,32,"F",0,"High School","Married","below 40K",26,"2778","Blue",6,2,3,2312,"466","0.727",1680,33,"1.062","0.832","open","2022-02-02",1
"7306",560584,NA,"F",3,"Doctorate","Single","Unknown",36,"2246","Blue",2,3,6,0,"2246","0.725",3607,51,"0.821","0","closed","2022-02-02",1
"7307",224453,52,"F",2,"Uneducated","Single","below 40K",37,"2164","Blue",4,3,1,0,"2164","0.688",5282,80,"0.818","0","open","2022-02-02",1
"7308",221337,54,"F",2,"Post-Graduate","Single",NA,43,"4917","Blue",2,3,2,0,"4917","0.972",9442,69,"0.917","0","closed","2022-02-02",1
"7309",919967,39,"M",4,"Graduate","Married","80-120K",31,"3929","Blue",1,3,3,542,"3387","0.811",7773,64,"0.73","0.138","closed","2022-02-02",0
"7310",699832,63,"F",0,"College","Single","Unknown",55,"14963","Blue",5,1,2,1616,"13347","0.755",NA,58,"1","0.108","open","2022-02-02",1
"7311",544457,57,"M",0,"Doctorate","Married","60-80K",36,"5335","Blue",3,1,2,1206,"4129","0.69",1844,49,"0.75","0.226","open","2022-02-02",0
"7312",701676,NA,"M",1,"Uneducated","Single","40-60K",49,"15809","Silver",3,2,2,0,"15809","0.992",3109,48,"0.412","0","closed","2022-02-02",0
"7313",344732,43,"F",3,"Graduate","Single","Unknown",33,"2341","Blue",3,3,1,1818,"523","0.833",4356,70,"3.14","0.777","open","2022-02-02",1
"7314",129512,57,"M",2,"Graduate","Unknown","60-80K",45,"2480","Blue",4,1,2,1584,"896","0.874",3438,66,"0.784","0.639","open","2022-02-02",0
"7315",165904,61,"M",1,"Graduate","Married","60-80K",55,"3264","Blue",6,2,3,1348,"1916","0.756",1665,32,"0.524","0.413","open","2022-02-02",0
"7316",880201,52,"F",2,"Uneducated","Married","Unknown",36,"4006","Blue",5,1,2,2517,"1489","0.557",1157,34,"0.619","0.628","open","2022-02-02",1
"7317",272640,39,"F",2,"Uneducated","Single","below 40K",36,"1438.3","Blue",4,3,1,576,"862.3","0.849",2567,48,"0.6","0.4","closed","2022-02-02",1
"7318",604761,51,"F",3,"Graduate","Married","40-60K",44,"16406","Silver",4,2,3,0,"16406","0.627",4075,75,"0.63","0","open","2022-02-02",1
"7319",111890,52,"F",2,"Unknown","Single","below 40K",45,"2155","Blue",5,2,2,1219,"936","0.805",4295,77,"0.791","0.566","open","2022-02-02",1
"7320",179340,64,"F",0,"High School","Single","below 40K",56,"2609","Blue",6,6,1,1115,"1494","0.753",4546,59,"0.903","0.427","open","2022-02-02",1
"7321",381540,44,"F",2,"Uneducated","Married","below 40K",34,"2296","Blue",3,3,1,0,"2296","0.749",5108,87,"0.74","0","open","2022-02-02",1
"7322",901072,48,NA,3,"Graduate","Married",NA,36,"34516","Gold",1,4,2,1823,"32693","1.062",108864,108,"0.831","0.053","open","2022-02-02",NA
"7323",493223,39,"M",2,"Graduate","Single","60-80K",24,"21679","Blue",2,3,2,1073,"20606","0.745",15581,115,"0.797","0.049","open","2022-02-02",0
"7324",583386,41,"M",3,"Graduate","Married","120K and more",36,"5807","Blue",2,2,1,1143,"4664","0.785",8000,96,"0.412","0.197","open","2022-02-02",0
"7325",771292,35,"F",3,"Uneducated","Single","below 40K",36,"2624","Blue",4,2,3,1458,"1166","0.809",NA,61,"0.743","0.556","open","2022-02-02",1
"7326",416140,50,"M",3,"Graduate","Single","60-80K",45,"21872","Blue",4,2,3,1118,"20754","0.658",1806,31,"0.409","0.051","open","2022-02-02",0
"7327",439932,57,NA,1,"Uneducated","Single","below 40K",46,"9129","Blue",2,3,3,0,"9129","0.733",7733,81,"0.884","0","closed","2022-02-02",NA
"7328",719411,50,"F",3,"Doctorate","Married","below 40K",41,"2372","Blue",3,3,2,1148,"1224","0.872",4418,80,"0.818","0.484","open","2022-02-02",1
"7329",636403,36,"M",2,"Doctorate","Married",NA,30,"4934","Blue",3,3,4,1504,"3430","1.52",2747,42,"0.448","0.305","open","2022-02-02",0
"7330",551618,39,"F",3,"Uneducated","Divorced","Unknown",36,"2809","Blue",4,3,3,0,"2809","0.854",2466,40,"0.538","0","closed","2022-02-02",1
"7331",475284,62,"M",0,"Graduate","Divorced",NA,36,"4049","Blue",6,3,2,0,"4049","0.567",4003,73,"0.659","0","open","2022-02-02",0
"7332",139459,NA,"F",5,"Graduate","Single",NA,33,"1438.3","Blue",5,2,2,668,"770.3","0.931",5205,78,"0.773","0.464","open","2022-02-02",1
"7333",727232,53,"M",2,"Uneducated","Single","80-120K",47,"22855","Blue",6,1,1,0,"22855","0.741",25977,83,"0.804","0","open","2022-02-02",0
"7334",986419,50,"M",1,"High School","Unknown",NA,31,"26840","Blue",1,2,2,769,"26071","0.609",7969,93,"0.661","0.029","open","2022-02-02",0
"7335",896403,36,"F",1,"Uneducated","Single",NA,36,"4685","Blue",6,3,1,1626,"3059","0.945",4560,81,"0.588","0.347","open","2022-02-02",1
"7336",116847,46,"M",2,"Uneducated","Single","120K and more",33,"34516","Blue",6,2,3,676,"33840","0.814",3508,58,"0.871","0.02","open","2022-02-02",0
"7337",822757,64,"M",0,"Unknown","Married","below 40K",56,"2215","Blue",6,1,0,1915,"300","0.794",1270,27,"0.588","0.865","open","2022-02-02",0
"7338",937889,47,"F",2,"Graduate","Married","below 40K",34,"2234","Blue",2,2,2,2024,"210","0.717",2313,37,"0.321","0.906","closed","2022-02-02",1
"7339",929891,41,"M",1,"Post-Graduate","Single","40-60K",32,"10266","Blue",3,2,4,1390,"8876","0.593",1720,42,"0.556","0.135","open","2022-02-02",0
