"school","sex","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","final"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-4","Mjob-Mjob-teacher","Fjob-Fjob-services","reason-reason-other","guardian-guardian-father","traveltime-traveltime-2","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-yes","activities-activities-yes","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-4","freetime-freetime-3","goout-goout-3","Dalc-Dalc-1","Walc-Walc-2","health-health-5","final-final-success"
"school-school-MS","sex-sex-F","address-address-U","famsize-famsize-LE3","Pstatus-Pstatus-A","Medu-Medu-3","Fedu-Fedu-2","Mjob-Mjob-services","Fjob-Fjob-other","reason-reason-reputation","guardian-guardian-mother","traveltime-traveltime-2","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-no","romantic-romantic-yes","famrel-famrel-1","freetime-freetime-2","goout-goout-3","Dalc-Dalc-1","Walc-Walc-2","health-health-5","final-final-success"
"school-school-MS","sex-sex-M","address-address-U","famsize-famsize-LE3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-1","Mjob-Mjob-other","Fjob-Fjob-services","reason-reason-home","guardian-guardian-father","traveltime-traveltime-2","studytime-studytime-1","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-no","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-3","freetime-freetime-3","goout-goout-2","Dalc-Dalc-1","Walc-Walc-2","health-health-3","final-final-success"
"school-school-MS","sex-sex-F","address-address-U","famsize-famsize-LE3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-1","Mjob-Mjob-at_home","Fjob-Fjob-services","reason-reason-course","guardian-guardian-father","traveltime-traveltime-2","studytime-studytime-3","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-5","freetime-freetime-3","goout-goout-2","Dalc-Dalc-1","Walc-Walc-1","health-health-4","final-final-success"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-LE3","Pstatus-Pstatus-A","Medu-Medu-1","Fedu-Fedu-2","Mjob-Mjob-at_home","Fjob-Fjob-other","reason-reason-course","guardian-guardian-mother","traveltime-traveltime-3","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-no","romantic-romantic-yes","famrel-famrel-4","freetime-freetime-3","goout-goout-4","Dalc-Dalc-1","Walc-Walc-4","health-health-5","final-final-success"
"school-school-MS","sex-sex-F","address-address-U","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-3","Fedu-Fedu-3","Mjob-Mjob-services","Fjob-Fjob-services","reason-reason-other","guardian-guardian-mother","traveltime-traveltime-2","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-4","freetime-freetime-3","goout-goout-2","Dalc-Dalc-1","Walc-Walc-3","health-health-3","final-final-success"
"school-school-MS","sex-sex-F","address-address-U","famsize-famsize-LE3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-4","Mjob-Mjob-at_home","Fjob-Fjob-at_home","reason-reason-course","guardian-guardian-mother","traveltime-traveltime-1","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-no","activities-activities-yes","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-2","freetime-freetime-3","goout-goout-4","Dalc-Dalc-1","Walc-Walc-1","health-health-1","final-final-success"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-2","Mjob-Mjob-other","Fjob-Fjob-services","reason-reason-course","guardian-guardian-father","traveltime-traveltime-2","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-no","higher-higher-yes","internet-internet-no","romantic-romantic-no","famrel-famrel-3","freetime-freetime-2","goout-goout-2","Dalc-Dalc-1","Walc-Walc-2","health-health-3","final-final-success"
"school-school-MS","sex-sex-M","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-3","Mjob-Mjob-at_home","Fjob-Fjob-other","reason-reason-course","guardian-guardian-mother","traveltime-traveltime-2","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-yes","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-no","romantic-romantic-no","famrel-famrel-3","freetime-freetime-3","goout-goout-4","Dalc-Dalc-2","Walc-Walc-4","health-health-3","final-final-fail"
"school-school-MS","sex-sex-M","address-address-U","famsize-famsize-LE3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-4","Mjob-Mjob-teacher","Fjob-Fjob-services","reason-reason-other","guardian-guardian-mother","traveltime-traveltime-2","studytime-studytime-3","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-4","freetime-freetime-2","goout-goout-2","Dalc-Dalc-2","Walc-Walc-2","health-health-5","final-final-success"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-1","Mjob-Mjob-other","Fjob-Fjob-services","reason-reason-reputation","guardian-guardian-mother","traveltime-traveltime-3","studytime-studytime-1","failures-failures-1","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-5","freetime-freetime-2","goout-goout-1","Dalc-Dalc-1","Walc-Walc-2","health-health-1","final-final-fail"
"school-school-MS","sex-sex-F","address-address-U","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-2","Fedu-Fedu-3","Mjob-Mjob-at_home","Fjob-Fjob-services","reason-reason-course","guardian-guardian-father","traveltime-traveltime-2","studytime-studytime-1","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-5","freetime-freetime-2","goout-goout-3","Dalc-Dalc-1","Walc-Walc-2","health-health-4","final-final-fail"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-4","Mjob-Mjob-other","Fjob-Fjob-teacher","reason-reason-other","guardian-guardian-father","traveltime-traveltime-3","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-no","activities-activities-no","nursery-nursery-no","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-3","freetime-freetime-2","goout-goout-2","Dalc-Dalc-4","Walc-Walc-2","health-health-5","final-final-fail"
"school-school-MS","sex-sex-M","address-address-R","famsize-famsize-LE3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-2","Mjob-Mjob-at_home","Fjob-Fjob-services","reason-reason-other","guardian-guardian-father","traveltime-traveltime-3","studytime-studytime-1","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-no","activities-activities-yes","nursery-nursery-yes","higher-higher-no","internet-internet-yes","romantic-romantic-yes","famrel-famrel-4","freetime-freetime-3","goout-goout-3","Dalc-Dalc-2","Walc-Walc-3","health-health-3","final-final-fail"
"school-school-MS","sex-sex-F","address-address-U","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-2","Fedu-Fedu-2","Mjob-Mjob-other","Fjob-Fjob-at_home","reason-reason-home","guardian-guardian-mother","traveltime-traveltime-1","studytime-studytime-3","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-yes","nursery-nursery-yes","higher-higher-yes","internet-internet-no","romantic-romantic-yes","famrel-famrel-3","freetime-freetime-4","goout-goout-3","Dalc-Dalc-1","Walc-Walc-1","health-health-3","final-final-success"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-2","Mjob-Mjob-other","Fjob-Fjob-other","reason-reason-course","guardian-guardian-mother","traveltime-traveltime-1","studytime-studytime-1","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-yes","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-3","freetime-freetime-5","goout-goout-5","Dalc-Dalc-1","Walc-Walc-3","health-health-1","final-final-fail"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-LE3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-4","Mjob-Mjob-other","Fjob-Fjob-other","reason-reason-reputation","guardian-guardian-mother","traveltime-traveltime-2","studytime-studytime-3","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-5","freetime-freetime-4","goout-goout-4","Dalc-Dalc-1","Walc-Walc-1","health-health-1","final-final-success"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-1","Mjob-Mjob-other","Fjob-Fjob-other","reason-reason-home","guardian-guardian-mother","traveltime-traveltime-4","studytime-studytime-3","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-4","freetime-freetime-3","goout-goout-2","Dalc-Dalc-1","Walc-Walc-2","health-health-4","final-final-success"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-1","Mjob-Mjob-at_home","Fjob-Fjob-other","reason-reason-course","guardian-guardian-other","traveltime-traveltime-2","studytime-studytime-2","failures-failures-1","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-4","freetime-freetime-3","goout-goout-3","Dalc-Dalc-1","Walc-Walc-1","health-health-3","final-final-fail"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-LE3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-4","Mjob-Mjob-teacher","Fjob-Fjob-services","reason-reason-course","guardian-guardian-mother","traveltime-traveltime-1","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-yes","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-5","freetime-freetime-4","goout-goout-3","Dalc-Dalc-3","Walc-Walc-4","health-health-2","final-final-success"
"school-school-MS","sex-sex-F","address-address-U","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-3","Fedu-Fedu-3","Mjob-Mjob-other","Fjob-Fjob-other","reason-reason-home","guardian-guardian-mother","traveltime-traveltime-1","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-4","freetime-freetime-1","goout-goout-3","Dalc-Dalc-1","Walc-Walc-2","health-health-1","final-final-success"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-3","Fedu-Fedu-1","Mjob-Mjob-at_home","Fjob-Fjob-other","reason-reason-reputation","guardian-guardian-mother","traveltime-traveltime-1","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-no","activities-activities-yes","nursery-nursery-no","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-4","freetime-freetime-5","goout-goout-4","Dalc-Dalc-2","Walc-Walc-3","health-health-1","final-final-fail"
"school-school-MS","sex-sex-M","address-address-U","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-4","Mjob-Mjob-teacher","Fjob-Fjob-teacher","reason-reason-home","guardian-guardian-father","traveltime-traveltime-1","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-yes","nursery-nursery-no","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-3","freetime-freetime-2","goout-goout-4","Dalc-Dalc-1","Walc-Walc-4","health-health-2","final-final-success"
"school-school-MS","sex-sex-M","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-2","Fedu-Fedu-1","Mjob-Mjob-other","Fjob-Fjob-other","reason-reason-other","guardian-guardian-mother","traveltime-traveltime-2","studytime-studytime-1","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-yes","nursery-nursery-no","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-4","freetime-freetime-4","goout-goout-3","Dalc-Dalc-1","Walc-Walc-3","health-health-5","final-final-fail"
"school-school-MS","sex-sex-M","address-address-U","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-2","Fedu-Fedu-3","Mjob-Mjob-other","Fjob-Fjob-services","reason-reason-home","guardian-guardian-father","traveltime-traveltime-2","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-yes","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-4","freetime-freetime-4","goout-goout-3","Dalc-Dalc-1","Walc-Walc-1","health-health-3","final-final-success"
"school-school-MS","sex-sex-M","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-1","Fedu-Fedu-1","Mjob-Mjob-other","Fjob-Fjob-services","reason-reason-other","guardian-guardian-mother","traveltime-traveltime-2","studytime-studytime-1","failures-failures-1","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-no","romantic-romantic-no","famrel-famrel-4","freetime-freetime-3","goout-goout-2","Dalc-Dalc-1","Walc-Walc-3","health-health-5","final-final-fail"
"school-school-MS","sex-sex-M","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-2","Mjob-Mjob-other","Fjob-Fjob-other","reason-reason-home","guardian-guardian-father","traveltime-traveltime-2","studytime-studytime-1","failures-failures-1","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-yes","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-no","romantic-romantic-no","famrel-famrel-5","freetime-freetime-4","goout-goout-3","Dalc-Dalc-4","Walc-Walc-3","health-health-3","final-final-fail"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-2","Fedu-Fedu-2","Mjob-Mjob-at_home","Fjob-Fjob-other","reason-reason-other","guardian-guardian-mother","traveltime-traveltime-2","studytime-studytime-3","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-no","romantic-romantic-no","famrel-famrel-5","freetime-freetime-3","goout-goout-3","Dalc-Dalc-1","Walc-Walc-3","health-health-4","final-final-success"
"school-school-MS","sex-sex-F","address-address-U","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-3","Mjob-Mjob-teacher","Fjob-Fjob-other","reason-reason-other","guardian-guardian-mother","traveltime-traveltime-2","studytime-studytime-2","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-no","paid-paid-no","activities-activities-no","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-no","famrel-famrel-5","freetime-freetime-5","goout-goout-4","Dalc-Dalc-1","Walc-Walc-1","health-health-1","final-final-success"
"school-school-MS","sex-sex-F","address-address-R","famsize-famsize-GT3","Pstatus-Pstatus-T","Medu-Medu-4","Fedu-Fedu-4","Mjob-Mjob-teacher","Fjob-Fjob-at_home","reason-reason-reputation","guardian-guardian-mother","traveltime-traveltime-3","studytime-studytime-1","failures-failures-0","schoolsup-schoolsup-no","famsup-famsup-yes","paid-paid-no","activities-activities-yes","nursery-nursery-yes","higher-higher-yes","internet-internet-yes","romantic-romantic-yes","famrel-famrel-4","freetime-freetime-4","goout-goout-3","Dalc-Dalc-2","Walc-Walc-2","health-health-5","final-final-fail"
